urls
https://learnfrom.brentozar.com
http://www.brentozar.com/archive/2012/10/ricon-recap/
https://groupby.org/2016/11/green-is-good-red-is-bad-turning-your-checklists-into-pester-tests/
https://learnfrom.brentozar.com/product/sql-server-performance-troubleshooting/
https://www.brentozar.com/archive/2017/08/five-mistakes-peΓÇªance-tuners-make/
https://www.brentozar.com/product/sql-server-linux-install-configure-manage/
http://www.brentozar.com/training-in-person/developers-guide-sql-server-performance-live/
http://www.brentozar.com/archive/2016/02/announcing-sqlsaturday-houston-pre-con-performance-tuning-when-you-cant-fix-the-queries/#comments
http://www.brentozar.com/archive/2012/08/backup-basics-free-video/
http://www.brentozar.com/archive/2013/10/new-video-course-make-sql-server-apps-go-faster/
http://www.brentozar.com/training-in-person/how-to-be-a-senior-dba/
https://learnfrom.brentozar.com/product/dba-bundle/
http://www.brentozar.com/archive/2013/08/three-reasons-you-arent-using-hadoop/
https://learnfrom.brentozar.com/product/the-everything-bundle/
http://www.brentozar.com/archive/2015/01/announcing-new-2015-sessions-database-maintenance-starter-kit/
http://www.brentozar.com/archive/2012/05/video-heaps/
https://groupby.org/2016/11/introducing-the-sql-server-2016-query-store/
http://www.brentozar.com/archive/2016/11/watch-brent-tune-queries-video-2/#comments
http://www.brentozar.com/archive/2012/08/sql-server-virtualization-question-answer-webcast/
https://groupby.org/2017/02/vote-now-to-pick-the-april-groupby-sessions/
https://training.brentozar.com#/purchase
http://www.brentozar.com/archive/2013/10/new-in-person-training-class-bonus-video-home-studies/
http://www.brentozar.com/archive/2014/11/corrupt-database-purpose-video/#comments
https://learnfrom.brentozar.com/product/how-to-think-like-the-engine-an-introduction-to-sql-server-internals/
http://www.brentozar.com/archive/2016/01/video-office-hours-20160106/
https://learnfrom.brentozar.com/product/performance-tuning-when-you-can-fix-the-queries-2/
http://www.brentozar.com/archive/2016/04/video-office-hours-20160330/#comments
https://learnfrom.brentozar.com/product/the-senior-dba-class-of-2015/
https://learnfrom.brentozar.com/product/developers-guide-to-sql-server-performance-18-months-access/
http://www.brentozar.com/archive/2013/03/log-shipping-part-2-when-disaster-strikes-video/
http://www.brentozar.com/archive/2016/04/video-office-hours-20160406/#comments
http://www.brentozar.com/archive/2012/10/back-index-basics-how-make-select-statements-faster-video/
http://www.brentozar.com/archive/2016/04/video-office-hours-20160413/#comments
http://www.brentozar.com/archive/2016/01/video-office-hours-20160120/#comments
http://www.brentozar.com/archive/2011/12/whats-going-on-my-sql-server-video/
http://www.brentozar.com/archive/2011/12/yearly-link-roundup/#brents2011highlights
http://www.brentozar.com/archive/2015/06/50-off-our-new-high-availability-and-disaster-recovery-course/#comments
http://www.brentozar.com/archive/2015/01/querying-extended-events-target-xml-video/
http://u.brentozar.com.s3.amazonaws.com/First-Responder-Kit-20160101.zip
http://www.brentozar.com/archive/2015/09/t-sql-level-up-replacing-cursors/#comments
https://learnfrom.brentozar.com/product/statistics-sql-servers-guessing-game/
https://groupby.org/2016/11/sql-server-2016-it-just-runs-faster/
http://www.brentozar.com/archive/2016/02/video-free-training-of-the-week-clustered-indexing/
http://www.brentozar.com/archive/2013/05/1tb-databases-for-developers-video/
http://www.brentozar.com/archive/2013/07/alwayson-availability-groups-real-life-lessons-learned-video/
https://groupby.org/2016/11/sql-server-and-powershell-lets-get-serious/
https://groupby.org/2016/12/worst-practices-less-known-limitations-for-columnstore-indexes/
https://training.brentozar.com
http://www.brentozar.com/archive/2014/09/get-sql-server-community-spirit-video/
https://groupby.org/2016/11/introduction-to-sql-powershell-the-awesome-new-2016-version/
http://www.brentozar.com/archive/2011/12/sql-server-high-availability-disaster-recovery-basics-webcast/
https://www.brentozar.com/wp-content/uploads/2017/05/2017-05-15_12-39-55.jpg
http://www.brentozar.com/archive/2016/04/video-office-hours-20160330/
https://www.brentozar.com/archive/2012/05/video-heaps/
https://groupby.org/2017/05/vote-now-to-pick-the-september-groupby-conference-lineup/
http://www.brentozar.com/archive/2013/03/why-im-crazy-excited-about-the-sqlintersection-conference/
http://www.brentozar.com/archive/2013/03/landsofamerica-com-elastic-data-warehouse/
https://www.brentozar.com/archive/2016/06/announcing-new-online-classes-eu-australia-friendly-time-zones/
http://www.brentozar.com/archive/2011/11/how-tell-when-tempdb-problem-webcast-video/
https://learnfrom.brentozar.com/product-category/online-training-videos/
https://learnfrom.brentozar.com/product/performance-tuning-when-you-cant-fix-the-queries/
http://www.brentozar.com/archive/2016/02/video-free-training-of-the-week-70-dba-technical-interview-questions/#comments
https://groupby.org/2016/11/gems-to-help-you-troubleshoot-query-performance/
http://www.brentozar.com/archive/2016/07/new-ways-buy-video-training-classes/#comments
http://www.brentozar.com/archive/2012/07/identifying-correcting-sql-server-implicit-conversion/
http://www.brentozar.com/first-aid/video-archive/
http://www.brentozar.com/archive/2013/02/log-shipping-preparing-for-disaster/
https://training.brentozar.com#/purchase/category/36501
https://groupby.org/2016/11/how-to-use-parameters-like-a-pro-and-boost-performance/
http://www.brentozar.com/archive/2016/01/video-free-training-of-the-week-how-to-see-the-secret-columns-in-your-indexes/
http://www.brentozar.com/archive/2013/07/introducing-the-sp_blitz-application/
http://www.brentozar.com/archive/2012/04/sql-server-certification-changes-video/
http://www.brentozar.com/archive/2015/10/links-from-my-sqlpass-indexing-precon/
http://www.brentozar.com/training-videos-online/introduction-to-hadoop/
http://www.brentozar.com/archive/2015/09/t-sql-level-up-date-and-number-tables-today-only/#comments
http://www.brentozar.com/archive/2014/07/announcing-newest-video-person-classes/
http://www.brentozar.com/archive/2014/11/black-friday-sale-learn-read-execution-plans-99/#comments
http://www.brentozar.com/archive/2015/05/how-to-enable-instant-file-initialization-ifi-for-sql-server-video/
http://www.brentozar.com/archive/2016/03/video-office-hours-20160309/#comments
http://www.brentozar.com/archive/2016/03/video-office-hours-20160309/
http://www.brentozar.com/archive/2016/08/dell-dba-days-prep-think-like-engine/
http://www.brentozar.com/archive/2016/07/new-ways-buy-video-training-classes/
https://learnfrom.brentozar.com/product/senior-dba-class-2017-instant-replay/
http://www.brentozar.com/archive/2013/10/solving-session-state-slowndownsvideo/
http://www.brentozar.com/archive/2014/11/new-online-instructor-led-course-database-maintenance-starter-kit/#comments
https://www.brentozar.com/archive/2016/02/video-office-hours-20160225/
http://www.brentozar.com/first-aid/video-archive/#Indexing
http://u.brentozar.com/PasteThePlan_11000x10000.jpg
http://www.brentozar.com/archive/2014/10/choosing-cloud-deployment-model/#comments
http://www.brentozar.com/archive/2014/12/first-concern-sql-virtualization-licensing/
http://www.brentozar.com/archive/2014/03/dont-fear-execution-plan-video/
https://www.brentozar.com/archive/2016/04/video-free-training-week-dynamic-quorum-dynamic-witness
